batch,style_no,sku_numeric,product_id,gold_weight_gms,diamond_weight_ct,diamond_type_total,variant_color,variant_size,variant_images,variant_image_count,variant_videos,variant_video_count,variant_total,image_file_count,video_file_count,diamond_type1,diamond_type1_count,diamond_type1_dimensions,diamond_type2,diamond_type2_count,diamond_type2_dimensions,diamond_type3,diamond_type3_count,diamond_type3_dimensions,diamond_type4,diamond_type4_count,diamond_type4_dimensions,diamond_type5,diamond_type5_count,diamond_type5_dimensions,diamond_type6,diamond_type6_count,diamond_type6_dimensions,diamond_type7,diamond_type7_count,diamond_type7_dimensions,diamond_type8,diamond_type8_count,diamond_type8_dimensions,diamond_type9,diamond_type9_count,diamond_type9_dimensions,diamond_type10,diamond_type10_count,diamond_type10_dimensions,diamond_type11,diamond_type11_count,diamond_type11_dimensions,diamond_type12,diamond_type12_count,diamond_type12_dimensions,diamond_type13,diamond_type13_count,diamond_type13_dimensions
Batch-19,S R-19018(0.50),19018,19018-RG-1.00,2.4179255999999993,0.0,0,Rose,1.00,vendor-data\Batch-19\SR-19018\19018-R1.jpg | vendor-data\Batch-19\SR-19018\19018-R2.jpg | vendor-data\Batch-19\SR-19018\19018-R3.jpg | vendor-data\Batch-19\SR-19018\19018-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19018(0.50),19018,19018-RG-1.50,2.4179255999999993,0.0,0,Rose,1.50,vendor-data\Batch-19\SR-19018\19018-R1.jpg | vendor-data\Batch-19\SR-19018\19018-R2.jpg | vendor-data\Batch-19\SR-19018\19018-R3.jpg | vendor-data\Batch-19\SR-19018\19018-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19018(0.50),19018,19018-RG-2.00,2.4179255999999993,0.0,0,Rose,2.00,vendor-data\Batch-19\SR-19018\19018-R1.jpg | vendor-data\Batch-19\SR-19018\19018-R2.jpg | vendor-data\Batch-19\SR-19018\19018-R3.jpg | vendor-data\Batch-19\SR-19018\19018-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19018(0.50),19018,19018-Y-0.50,2.4179255999999993,0.0,0,Yellow,0.50,vendor-data\Batch-19\SR-19018\19018-Heart-Model-Yellow.jpg | vendor-data\Batch-19\SR-19018\19018-Y1.jpg | vendor-data\Batch-19\SR-19018\19018-Y2.jpg | vendor-data\Batch-19\SR-19018\19018-Y3.jpg | vendor-data\Batch-19\SR-19018\19018-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19018(0.50),19018,19018-Y-1.00,2.4179255999999993,0.0,0,Yellow,1.00,vendor-data\Batch-19\SR-19018\19018-Heart-Model-Yellow.jpg | vendor-data\Batch-19\SR-19018\19018-Y1.jpg | vendor-data\Batch-19\SR-19018\19018-Y2.jpg | vendor-data\Batch-19\SR-19018\19018-Y3.jpg | vendor-data\Batch-19\SR-19018\19018-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19018(0.50),19018,19018-Y-1.50,2.4179255999999993,0.0,0,Yellow,1.50,vendor-data\Batch-19\SR-19018\19018-Heart-Model-Yellow.jpg | vendor-data\Batch-19\SR-19018\19018-Y1.jpg | vendor-data\Batch-19\SR-19018\19018-Y2.jpg | vendor-data\Batch-19\SR-19018\19018-Y3.jpg | vendor-data\Batch-19\SR-19018\19018-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19018(0.50),19018,19018-Y-2.00,2.4179255999999993,0.0,0,Yellow,2.00,vendor-data\Batch-19\SR-19018\19018-Heart-Model-Yellow.jpg | vendor-data\Batch-19\SR-19018\19018-Y1.jpg | vendor-data\Batch-19\SR-19018\19018-Y2.jpg | vendor-data\Batch-19\SR-19018\19018-Y3.jpg | vendor-data\Batch-19\SR-19018\19018-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-W-0.50,2.476204,0.0,0,White,0.50,vendor-data\Batch-19\SR-19020\19020-W1.jpg | vendor-data\Batch-19\SR-19020\19020-W2.jpg | vendor-data\Batch-19\SR-19020\19020-W3.jpg | vendor-data\Batch-19\SR-19020\19020-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-W-1.00,2.476204,0.0,0,White,1.00,vendor-data\Batch-19\SR-19020\19020-W1.jpg | vendor-data\Batch-19\SR-19020\19020-W2.jpg | vendor-data\Batch-19\SR-19020\19020-W3.jpg | vendor-data\Batch-19\SR-19020\19020-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-W-1.50,2.476204,0.0,0,White,1.50,vendor-data\Batch-19\SR-19020\19020-W1.jpg | vendor-data\Batch-19\SR-19020\19020-W2.jpg | vendor-data\Batch-19\SR-19020\19020-W3.jpg | vendor-data\Batch-19\SR-19020\19020-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-W-2.00,2.476204,0.0,0,White,2.00,vendor-data\Batch-19\SR-19020\19020-W1.jpg | vendor-data\Batch-19\SR-19020\19020-W2.jpg | vendor-data\Batch-19\SR-19020\19020-W3.jpg | vendor-data\Batch-19\SR-19020\19020-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-RG-0.50,2.476204,0.0,0,Rose,0.50,vendor-data\Batch-19\SR-19020\19020-R1.jpg | vendor-data\Batch-19\SR-19020\19020-R2.jpg | vendor-data\Batch-19\SR-19020\19020-R3.jpg | vendor-data\Batch-19\SR-19020\19020-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-RG-1.00,2.476204,0.0,0,Rose,1.00,vendor-data\Batch-19\SR-19020\19020-R1.jpg | vendor-data\Batch-19\SR-19020\19020-R2.jpg | vendor-data\Batch-19\SR-19020\19020-R3.jpg | vendor-data\Batch-19\SR-19020\19020-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-RG-1.50,2.476204,0.0,0,Rose,1.50,vendor-data\Batch-19\SR-19020\19020-R1.jpg | vendor-data\Batch-19\SR-19020\19020-R2.jpg | vendor-data\Batch-19\SR-19020\19020-R3.jpg | vendor-data\Batch-19\SR-19020\19020-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-RG-2.00,2.476204,0.0,0,Rose,2.00,vendor-data\Batch-19\SR-19020\19020-R1.jpg | vendor-data\Batch-19\SR-19020\19020-R2.jpg | vendor-data\Batch-19\SR-19020\19020-R3.jpg | vendor-data\Batch-19\SR-19020\19020-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-Y-0.50,2.476204,0.0,0,Yellow,0.50,vendor-data\Batch-19\SR-19020\19020-Pear-Model-Yellow.jpg | vendor-data\Batch-19\SR-19020\19020-Y1.jpg | vendor-data\Batch-19\SR-19020\19020-Y2.jpg | vendor-data\Batch-19\SR-19020\19020-Y3.jpg | vendor-data\Batch-19\SR-19020\19020-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-Y-1.00,2.476204,0.0,0,Yellow,1.00,vendor-data\Batch-19\SR-19020\19020-Pear-Model-Yellow.jpg | vendor-data\Batch-19\SR-19020\19020-Y1.jpg | vendor-data\Batch-19\SR-19020\19020-Y2.jpg | vendor-data\Batch-19\SR-19020\19020-Y3.jpg | vendor-data\Batch-19\SR-19020\19020-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-Y-1.50,2.476204,0.0,0,Yellow,1.50,vendor-data\Batch-19\SR-19020\19020-Pear-Model-Yellow.jpg | vendor-data\Batch-19\SR-19020\19020-Y1.jpg | vendor-data\Batch-19\SR-19020\19020-Y2.jpg | vendor-data\Batch-19\SR-19020\19020-Y3.jpg | vendor-data\Batch-19\SR-19020\19020-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19020(0.50),19020,19020-Y-2.00,2.476204,0.0,0,Yellow,2.00,vendor-data\Batch-19\SR-19020\19020-Pear-Model-Yellow.jpg | vendor-data\Batch-19\SR-19020\19020-Y1.jpg | vendor-data\Batch-19\SR-19020\19020-Y2.jpg | vendor-data\Batch-19\SR-19020\19020-Y3.jpg | vendor-data\Batch-19\SR-19020\19020-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-W-0.50,3.4988392,0.0,0,White,0.50,vendor-data\Batch-19\SR-19023\19023-W1.jpg | vendor-data\Batch-19\SR-19023\19023-W2.jpg | vendor-data\Batch-19\SR-19023\19023-W3.jpg | vendor-data\Batch-19\SR-19023\19023-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-W-1.00,3.4988392,0.0,0,White,1.00,vendor-data\Batch-19\SR-19023\19023-W1.jpg | vendor-data\Batch-19\SR-19023\19023-W2.jpg | vendor-data\Batch-19\SR-19023\19023-W3.jpg | vendor-data\Batch-19\SR-19023\19023-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-W-1.50,3.4988392,0.0,0,White,1.50,vendor-data\Batch-19\SR-19023\19023-W1.jpg | vendor-data\Batch-19\SR-19023\19023-W2.jpg | vendor-data\Batch-19\SR-19023\19023-W3.jpg | vendor-data\Batch-19\SR-19023\19023-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-W-2.00,3.4988392,0.0,0,White,2.00,vendor-data\Batch-19\SR-19023\19023-W1.jpg | vendor-data\Batch-19\SR-19023\19023-W2.jpg | vendor-data\Batch-19\SR-19023\19023-W3.jpg | vendor-data\Batch-19\SR-19023\19023-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-RG-0.50,3.4988392,0.0,0,Rose,0.50,vendor-data\Batch-19\SR-19023\19023-R1.jpg | vendor-data\Batch-19\SR-19023\19023-R2.jpg | vendor-data\Batch-19\SR-19023\19023-R3.jpg | vendor-data\Batch-19\SR-19023\19023-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-RG-1.00,3.4988392,0.0,0,Rose,1.00,vendor-data\Batch-19\SR-19023\19023-R1.jpg | vendor-data\Batch-19\SR-19023\19023-R2.jpg | vendor-data\Batch-19\SR-19023\19023-R3.jpg | vendor-data\Batch-19\SR-19023\19023-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-RG-1.50,3.4988392,0.0,0,Rose,1.50,vendor-data\Batch-19\SR-19023\19023-R1.jpg | vendor-data\Batch-19\SR-19023\19023-R2.jpg | vendor-data\Batch-19\SR-19023\19023-R3.jpg | vendor-data\Batch-19\SR-19023\19023-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-RG-2.00,3.4988392,0.0,0,Rose,2.00,vendor-data\Batch-19\SR-19023\19023-R1.jpg | vendor-data\Batch-19\SR-19023\19023-R2.jpg | vendor-data\Batch-19\SR-19023\19023-R3.jpg | vendor-data\Batch-19\SR-19023\19023-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-Y-0.50,3.4988392,0.0,0,Yellow,0.50,vendor-data\Batch-19\SR-19023\19023-Cushion-Model-Yellow.jpg | vendor-data\Batch-19\SR-19023\19023-Y1.jpg | vendor-data\Batch-19\SR-19023\19023-Y2.jpg | vendor-data\Batch-19\SR-19023\19023-Y3.jpg | vendor-data\Batch-19\SR-19023\19023-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-Y-1.00,3.4988392,0.0,0,Yellow,1.00,vendor-data\Batch-19\SR-19023\19023-Cushion-Model-Yellow.jpg | vendor-data\Batch-19\SR-19023\19023-Y1.jpg | vendor-data\Batch-19\SR-19023\19023-Y2.jpg | vendor-data\Batch-19\SR-19023\19023-Y3.jpg | vendor-data\Batch-19\SR-19023\19023-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-Y-1.50,3.4988392,0.0,0,Yellow,1.50,vendor-data\Batch-19\SR-19023\19023-Cushion-Model-Yellow.jpg | vendor-data\Batch-19\SR-19023\19023-Y1.jpg | vendor-data\Batch-19\SR-19023\19023-Y2.jpg | vendor-data\Batch-19\SR-19023\19023-Y3.jpg | vendor-data\Batch-19\SR-19023\19023-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19023(0.50),19023,19023-Y-2.00,3.4988392,0.0,0,Yellow,2.00,vendor-data\Batch-19\SR-19023\19023-Cushion-Model-Yellow.jpg | vendor-data\Batch-19\SR-19023\19023-Y1.jpg | vendor-data\Batch-19\SR-19023\19023-Y2.jpg | vendor-data\Batch-19\SR-19023\19023-Y3.jpg | vendor-data\Batch-19\SR-19023\19023-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-W-0.50,3.4841439999999992,0.0,0,White,0.50,vendor-data\Batch-19\SR-19024\19024-W1.jpg | vendor-data\Batch-19\SR-19024\19024-W2.jpg | vendor-data\Batch-19\SR-19024\19024-W3.jpg | vendor-data\Batch-19\SR-19024\19024-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-W-1.00,3.4841439999999992,0.0,0,White,1.00,vendor-data\Batch-19\SR-19024\19024-W1.jpg | vendor-data\Batch-19\SR-19024\19024-W2.jpg | vendor-data\Batch-19\SR-19024\19024-W3.jpg | vendor-data\Batch-19\SR-19024\19024-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-W-1.50,3.4841439999999992,0.0,0,White,1.50,vendor-data\Batch-19\SR-19024\19024-W1.jpg | vendor-data\Batch-19\SR-19024\19024-W2.jpg | vendor-data\Batch-19\SR-19024\19024-W3.jpg | vendor-data\Batch-19\SR-19024\19024-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-W-2.00,3.4841439999999992,0.0,0,White,2.00,vendor-data\Batch-19\SR-19024\19024-W1.jpg | vendor-data\Batch-19\SR-19024\19024-W2.jpg | vendor-data\Batch-19\SR-19024\19024-W3.jpg | vendor-data\Batch-19\SR-19024\19024-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-RG-0.50,3.4841439999999992,0.0,0,Rose,0.50,vendor-data\Batch-19\SR-19024\19024-R1.jpg | vendor-data\Batch-19\SR-19024\19024-R2.jpg | vendor-data\Batch-19\SR-19024\19024-R3.jpg | vendor-data\Batch-19\SR-19024\19024-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-RG-1.00,3.4841439999999992,0.0,0,Rose,1.00,vendor-data\Batch-19\SR-19024\19024-R1.jpg | vendor-data\Batch-19\SR-19024\19024-R2.jpg | vendor-data\Batch-19\SR-19024\19024-R3.jpg | vendor-data\Batch-19\SR-19024\19024-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-RG-1.50,3.4841439999999992,0.0,0,Rose,1.50,vendor-data\Batch-19\SR-19024\19024-R1.jpg | vendor-data\Batch-19\SR-19024\19024-R2.jpg | vendor-data\Batch-19\SR-19024\19024-R3.jpg | vendor-data\Batch-19\SR-19024\19024-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-RG-2.00,3.4841439999999992,0.0,0,Rose,2.00,vendor-data\Batch-19\SR-19024\19024-R1.jpg | vendor-data\Batch-19\SR-19024\19024-R2.jpg | vendor-data\Batch-19\SR-19024\19024-R3.jpg | vendor-data\Batch-19\SR-19024\19024-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-Y-0.50,3.4841439999999992,0.0,0,Yellow,0.50,vendor-data\Batch-19\SR-19024\19024-Oval-Model-Yellow.jpg | vendor-data\Batch-19\SR-19024\19024-Y1.jpg | vendor-data\Batch-19\SR-19024\19024-Y2.jpg | vendor-data\Batch-19\SR-19024\19024-Y3.jpg | vendor-data\Batch-19\SR-19024\19024-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-Y-1.00,3.4841439999999992,0.0,0,Yellow,1.00,vendor-data\Batch-19\SR-19024\19024-Oval-Model-Yellow.jpg | vendor-data\Batch-19\SR-19024\19024-Y1.jpg | vendor-data\Batch-19\SR-19024\19024-Y2.jpg | vendor-data\Batch-19\SR-19024\19024-Y3.jpg | vendor-data\Batch-19\SR-19024\19024-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-Y-1.50,3.4841439999999992,0.0,0,Yellow,1.50,vendor-data\Batch-19\SR-19024\19024-Oval-Model-Yellow.jpg | vendor-data\Batch-19\SR-19024\19024-Y1.jpg | vendor-data\Batch-19\SR-19024\19024-Y2.jpg | vendor-data\Batch-19\SR-19024\19024-Y3.jpg | vendor-data\Batch-19\SR-19024\19024-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19024(0.50),19024,19024-Y-2.00,3.4841439999999992,0.0,0,Yellow,2.00,vendor-data\Batch-19\SR-19024\19024-Oval-Model-Yellow.jpg | vendor-data\Batch-19\SR-19024\19024-Y1.jpg | vendor-data\Batch-19\SR-19024\19024-Y2.jpg | vendor-data\Batch-19\SR-19024\19024-Y3.jpg | vendor-data\Batch-19\SR-19024\19024-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-W-0.50,3.4022527999999994,0.0,0,White,0.50,vendor-data\Batch-19\SR-19028\19028-W1.jpg | vendor-data\Batch-19\SR-19028\19028-W2.jpg | vendor-data\Batch-19\SR-19028\19028-W3.jpg | vendor-data\Batch-19\SR-19028\19028-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-W-1.00,3.4022527999999994,0.0,0,White,1.00,vendor-data\Batch-19\SR-19028\19028-W1.jpg | vendor-data\Batch-19\SR-19028\19028-W2.jpg | vendor-data\Batch-19\SR-19028\19028-W3.jpg | vendor-data\Batch-19\SR-19028\19028-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-W-1.50,3.4022527999999994,0.0,0,White,1.50,vendor-data\Batch-19\SR-19028\19028-W1.jpg | vendor-data\Batch-19\SR-19028\19028-W2.jpg | vendor-data\Batch-19\SR-19028\19028-W3.jpg | vendor-data\Batch-19\SR-19028\19028-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-W-2.00,3.4022527999999994,0.0,0,White,2.00,vendor-data\Batch-19\SR-19028\19028-W1.jpg | vendor-data\Batch-19\SR-19028\19028-W2.jpg | vendor-data\Batch-19\SR-19028\19028-W3.jpg | vendor-data\Batch-19\SR-19028\19028-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-RG-0.50,3.4022527999999994,0.0,0,Rose,0.50,vendor-data\Batch-19\SR-19028\19028-R1.jpg | vendor-data\Batch-19\SR-19028\19028-R2.jpg | vendor-data\Batch-19\SR-19028\19028-R3.jpg | vendor-data\Batch-19\SR-19028\19028-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-RG-1.00,3.4022527999999994,0.0,0,Rose,1.00,vendor-data\Batch-19\SR-19028\19028-R1.jpg | vendor-data\Batch-19\SR-19028\19028-R2.jpg | vendor-data\Batch-19\SR-19028\19028-R3.jpg | vendor-data\Batch-19\SR-19028\19028-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-RG-1.50,3.4022527999999994,0.0,0,Rose,1.50,vendor-data\Batch-19\SR-19028\19028-R1.jpg | vendor-data\Batch-19\SR-19028\19028-R2.jpg | vendor-data\Batch-19\SR-19028\19028-R3.jpg | vendor-data\Batch-19\SR-19028\19028-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-RG-2.00,3.4022527999999994,0.0,0,Rose,2.00,vendor-data\Batch-19\SR-19028\19028-R1.jpg | vendor-data\Batch-19\SR-19028\19028-R2.jpg | vendor-data\Batch-19\SR-19028\19028-R3.jpg | vendor-data\Batch-19\SR-19028\19028-R4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-Y-0.50,3.4022527999999994,0.0,0,Yellow,0.50,vendor-data\Batch-19\SR-19028\19028-Heart-Model-Yellow.jpg | vendor-data\Batch-19\SR-19028\19028-Y1.jpg | vendor-data\Batch-19\SR-19028\19028-Y2.jpg | vendor-data\Batch-19\SR-19028\19028-Y3.jpg | vendor-data\Batch-19\SR-19028\19028-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-Y-1.00,3.4022527999999994,0.0,0,Yellow,1.00,vendor-data\Batch-19\SR-19028\19028-Heart-Model-Yellow.jpg | vendor-data\Batch-19\SR-19028\19028-Y1.jpg | vendor-data\Batch-19\SR-19028\19028-Y2.jpg | vendor-data\Batch-19\SR-19028\19028-Y3.jpg | vendor-data\Batch-19\SR-19028\19028-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-Y-1.50,3.4022527999999994,0.0,0,Yellow,1.50,vendor-data\Batch-19\SR-19028\19028-Heart-Model-Yellow.jpg | vendor-data\Batch-19\SR-19028\19028-Y1.jpg | vendor-data\Batch-19\SR-19028\19028-Y2.jpg | vendor-data\Batch-19\SR-19028\19028-Y3.jpg | vendor-data\Batch-19\SR-19028\19028-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19028(0.50),19028,19028-Y-2.00,3.4022527999999994,0.0,0,Yellow,2.00,vendor-data\Batch-19\SR-19028\19028-Heart-Model-Yellow.jpg | vendor-data\Batch-19\SR-19028\19028-Y1.jpg | vendor-data\Batch-19\SR-19028\19028-Y2.jpg | vendor-data\Batch-19\SR-19028\19028-Y3.jpg | vendor-data\Batch-19\SR-19028\19028-Y4.jpg,5,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19030(0.50),19030,19030-W-0.50,3.2893383999999997,0.0,0,White,0.50,vendor-data\Batch-19\SR-19030\19030-W1.jpg | vendor-data\Batch-19\SR-19030\19030-W2.jpg | vendor-data\Batch-19\SR-19030\19030-W3.jpg | vendor-data\Batch-19\SR-19030\19030-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19030(0.50),19030,19030-W-1.00,3.2893383999999997,0.0,0,White,1.00,vendor-data\Batch-19\SR-19030\19030-W1.jpg | vendor-data\Batch-19\SR-19030\19030-W2.jpg | vendor-data\Batch-19\SR-19030\19030-W3.jpg | vendor-data\Batch-19\SR-19030\19030-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19030(0.50),19030,19030-W-1.50,3.2893383999999997,0.0,0,White,1.50,vendor-data\Batch-19\SR-19030\19030-W1.jpg | vendor-data\Batch-19\SR-19030\19030-W2.jpg | vendor-data\Batch-19\SR-19030\19030-W3.jpg | vendor-data\Batch-19\SR-19030\19030-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19030(0.50),19030,19030-W-2.00,3.2893383999999997,0.0,0,White,2.00,vendor-data\Batch-19\SR-19030\19030-W1.jpg | vendor-data\Batch-19\SR-19030\19030-W2.jpg | vendor-data\Batch-19\SR-19030\19030-W3.jpg | vendor-data\Batch-19\SR-19030\19030-W4.jpg,4,,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
